,date,open,high,low,close,volume,oi,SUPERT_7_0.4,SUPERTd_7_0.4,SUPERTl_7_0.4,SUPERTs_7_0.4,SMA_44,VWAP_D,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
66,2021-08-16 13:45:00+05:30,310.0,315.25,292.85,292.85,225,2375,295.3649662205912,1,295.3649662205912,,372.62727272727255,303.7010928961749,,342.51629891295,0.04,0
67,2021-08-16 14:15:00+05:30,292.85,298.75,281.95,284.1,275,2525,298.7543146680647,-1,,298.7543146680647,366.5590909090907,302.4245614035088,,339.881646956432,0.04,0
68,2021-08-16 14:45:00+05:30,284.1,296.4,281.4,285.0,275,2675,296.9608411440554,-1,,296.9608411440554,360.51136363636346,301.29212962962964,,337.35238107817474,0.04,0
69,2021-08-16 15:15:00+05:30,285.0,301.2,285.0,298.25,150,2675,285.26499330509535,1,285.26499330509535,,354.7647727272725,301.0331111111111,,334.9242858350477,0.04,0
70,2021-08-17 09:15:00+05:30,318.35,350.05,315.5,339.3,1100,2925,323.099279975796,1,323.099279975796,,349.9511363636361,334.95,276.65,,0.02,1
71,2021-08-17 09:45:00+05:30,339.3,390.45,339.3,360.45,3600,5300,353.6586685506823,1,353.6586685506823,,347.9159090909089,356.7414893617022,278.118,,0.04,0
72,2021-08-17 10:15:00+05:30,360.45,371.15,345.1,360.0,1800,5925,353.6586685506823,1,353.6586685506823,,345.8704545454543,357.29769230769233,282.61128,,0.04,0
73,2021-08-17 10:45:00+05:30,360.0,373.0,359.15,368.0,725,6050,355.7670830168278,1,355.7670830168278,,344.00681818181795,358.2428489042676,286.9248288,,0.04,0
74,2021-08-17 11:15:00+05:30,368.0,374.3,360.6,369.25,825,6325,357.8317854429953,1,357.8317854429953,,342.1715909090907,359.2479296066253,291.065835648,,0.04,0
75,2021-08-17 11:45:00+05:30,369.25,439.35,369.25,421.5,2100,6325,392.0501018082817,1,392.0501018082817,,341.5238636363634,369.75525451559935,295.04120222208,,0.06,0
76,2021-08-17 12:15:00+05:30,421.5,422.3,393.7,420.05,1025,6900,395.8658015499557,1,395.8658015499557,,341.3590909090907,373.63158090976884,303.69973008875525,,0.06,0
77,2021-08-17 12:45:00+05:30,420.05,430.0,396.4,404.5,2025,7275,400.8792584713906,1,400.8792584713906,,341.3409090909089,379.25684974747475,311.83874628342994,,0.06,0
78,2021-08-17 13:15:00+05:30,404.5,413.05,382.85,388.0,3150,8375,410.23634988166526,-1,,410.23634988166526,340.9477272727271,382.21929153924566,319.48942150642415,,0.06,0
79,2021-08-17 13:45:00+05:30,388.0,393.25,376.7,381.0,475,8225,396.45187132714165,-1,,396.45187132714165,339.881818181818,382.2596830113918,326.6810562160387,,0.06,0
80,2021-08-17 14:15:00+05:30,381.0,398.6,377.0,379.5,2000,7600,396.45187132714165,-1,,396.45187132714165,338.431818181818,382.55436033643207,333.4411928430764,,0.06,0
81,2021-08-17 14:45:00+05:30,379.5,386.3,314.55,320.95,2250,8150,364.0149462811653,-1,,364.0149462811653,336.57954545454527,378.07524713325427,,439.35,0.02,1
82,2021-08-17 15:15:00+05:30,320.95,324.65,295.0,295.0,2825,8550,323.1678110981416,-1,,323.1678110981416,333.82840909090896,369.42390167364016,,436.85400000000004,0.04,0
83,2021-08-18 09:15:00+05:30,252.0,278.65,230.1,266.85,4750,10325,269.52026665554996,-1,,269.52026665554996,330.7636363636362,258.53333333333336,,431.17984,0.06,0
84,2021-08-18 09:45:00+05:30,266.85,266.85,252.55,258.5,7625,15425,269.52026665554996,-1,,269.52026665554996,327.77499999999986,259.0057239057239,,419.1150496,0.06,0
85,2021-08-18 10:15:00+05:30,258.5,259.45,241.65,249.5,4475,17725,263.39468570611837,-1,,263.39468570611837,324.731818181818,256.6671117705243,,407.774146624,0.06,0
86,2021-08-18 10:45:00+05:30,249.5,275.15,249.5,273.75,6350,20325,249.8495551090414,1,249.8495551090414,,322.59659090909076,259.25808189655174,,397.11369782656004,0.06,0
87,2021-08-18 11:15:00+05:30,273.75,283.55,267.85,278.9,3750,22075,264.1096186648927,1,264.1096186648927,,321.25227272727255,261.6943413729128,,387.09287595696645,0.06,0
88,2021-08-18 11:45:00+05:30,278.9,291.55,266.55,285.0,6125,23450,267.6868159984794,1,267.6868159984794,,320.57045454545437,265.27563618039807,,377.67330339954844,0.06,0
89,2021-08-18 12:15:00+05:30,285.0,315.55,269.95,310.6,4950,24100,280.4044137129823,1,280.4044137129823,,320.1204545454544,269.62673679596753,,368.81890519557555,0.06,0
90,2021-08-18 12:45:00+05:30,310.6,380.15,310.45,344.0,9025,25025,330.7352117539848,1,330.7352117539848,,320.66590909090894,284.0590506553312,230.1,,0.02,1
91,2021-08-18 13:15:00+05:30,344.0,386.6,332.2,382.55,5675,26850,343.8073243605584,1,343.8073243605584,,322.33295454545436,292.9988699225541,233.101,,0.04,0
92,2021-08-18 13:45:00+05:30,382.55,389.75,343.95,371.4,4825,26625,350.8677065947644,1,350.8677065947644,,323.6659090909089,299.31771647842453,239.24096,,0.06,0
93,2021-08-18 14:15:00+05:30,371.4,464.05,348.15,463.4,13675,30475,385.7780342240838,1,385.7780342240838,,326.9249999999998,323.4867614367614,248.2715024,,0.08,0
94,2021-08-18 14:45:00+05:30,462.2,499.0,365.2,384.45,36375,38700,457.1645420936425,-1,,457.1645420936425,328.38977272727254,354.83481257744734,265.533782208,,0.1,0
95,2021-08-18 15:15:00+05:30,384.45,463.65,378.65,449.0,35275,51375,447.49103608026496,-1,,447.49103608026496,331.5045454545453,373.4996442111403,288.8804039872,,0.1,0
96,2021-08-20 09:15:00+05:30,690.05,804.3,586.0,621.55,54150,44850,652.2691119312015,1,652.2691119312015,,336.99772727272705,670.6166666666667,309.89236358848,,0.12000000000000001,0
97,2021-08-20 09:45:00+05:30,621.55,662.6,562.75,639.8,29225,45125,655.1357612018273,-1,,655.1357612018273,344.2863636363634,653.4760069965017,369.2212799578624,,0.12000000000000001,0
98,2021-08-20 10:15:00+05:30,639.8,728.15,613.25,680.3,16025,45125,627.739347541291,1,627.739347541291,,353.04318181818155,656.7687080818242,421.4307263629189,,0.12000000000000001,0
99,2021-08-20 10:45:00+05:30,687.4,780.8,664.2,737.95,13950,43875,679.0137264639636,1,679.0137264639636,,362.8795454545452,665.4920783708278,467.37503919936864,,0.12000000000000001,0
100,2021-08-20 11:15:00+05:30,737.95,737.95,612.4,658.85,12300,43325,719.6232344594597,-1,,719.6232344594597,371.2397727272725,665.9072589202812,507.8060344954444,,0.12000000000000001,0
101,2021-08-20 11:45:00+05:30,658.85,697.15,644.45,678.25,5200,43250,711.9099152509655,-1,,711.9099152509655,379.5249999999998,666.2003853012354,543.3853103559911,,0.12000000000000001,0
102,2021-08-20 12:15:00+05:30,678.25,714.5,640.3,658.0,8650,42875,711.9099152509655,-1,,711.9099152509655,387.319318181818,666.4938620071683,574.6950731132722,,0.12000000000000001,0
103,2021-08-20 12:45:00+05:30,658.0,750.0,658.0,719.15,7300,43500,664.9053683870458,1,664.9053683870458,,396.97499999999985,668.6100732288827,602.2476643396795,,0.12000000000000001,0
104,2021-08-20 13:15:00+05:30,719.15,759.6,667.8,725.5,5200,43475,674.9446014746106,1,674.9446014746106,,406.87272727272716,670.2871847587718,626.493944618918,,0.12000000000000001,0
